Day,entity_id,Name,Observed Sales,Observed Transactions,Observed Customers,Sales per Customer,Average Transaction Value,Transactions per Customer
2023-09-07,DocuSign,DocuSign Inc,16809.24,189.0,186.0,90.37,88.94,1.02
2023-09-08,DocuSign,DocuSign Inc,31704.33,218.0,211.0,150.26,145.43,1.03
2023-09-09,DocuSign,DocuSign Inc,8962.07,170.0,170.0,52.72,52.72,1.0
2023-09-10,DocuSign,DocuSign Inc,20550.33,172.0,172.0,119.48,119.48,1.0
2023-09-11,DocuSign,DocuSign Inc,16935.15,206.0,189.0,89.6,82.21,1.09
2023-09-12,DocuSign,DocuSign Inc,22724.93,222.0,210.0,108.21,102.36,1.06
2023-09-13,DocuSign,DocuSign Inc,26162.16,223.0,222.0,117.85,117.32,1.0
2023-09-14,DocuSign,DocuSign Inc,44129.38,246.0,238.0,185.42,179.39,1.03
2023-09-15,DocuSign,DocuSign Inc,9031.6,142.0,137.0,65.92,63.6,1.04
2023-09-16,DocuSign,DocuSign Inc,30214.74,160.0,154.0,196.2,188.84,1.04
2023-09-17,DocuSign,DocuSign Inc,39952.11,293.0,202.0,197.78,136.36,1.45
2023-09-18,DocuSign,DocuSign Inc,35149.04,223.0,221.0,159.05,157.62,1.01
2023-09-19,DocuSign,DocuSign Inc,19384.37,224.0,191.0,101.49,86.54,1.17
2023-09-20,DocuSign,DocuSign Inc,33115.35,236.0,216.0,153.31,140.32,1.09
2023-09-21,DocuSign,DocuSign Inc,22703.9,227.0,227.0,100.02,100.02,1.0
2023-09-22,DocuSign,DocuSign Inc,23015.0,259.0,250.0,92.06,88.86,1.04
2023-09-23,DocuSign,DocuSign Inc,23801.29,203.0,198.0,120.21,117.25,1.03
2023-09-24,DocuSign,DocuSign Inc,17951.82,215.0,212.0,84.68,83.5,1.01
2023-09-25,DocuSign,DocuSign Inc,32264.12,268.0,264.0,122.21,120.39,1.02
2023-09-26,DocuSign,DocuSign Inc,39509.45,169.0,166.0,238.01,233.78,1.02
2023-09-27,DocuSign,DocuSign Inc,11343.91,186.0,170.0,66.73,60.99,1.09
2023-09-28,DocuSign,DocuSign Inc,43975.45,304.0,246.0,178.76,144.66,1.24
2023-09-29,DocuSign,DocuSign Inc,20123.87,189.0,176.0,114.34,106.48,1.07
2023-09-30,DocuSign,DocuSign Inc,19508.6,198.0,142.0,137.38,98.53,1.39
2023-10-01,DocuSign,DocuSign Inc,16720.76,258.0,258.0,64.81,64.81,1.0
2023-10-02,DocuSign,DocuSign Inc,33902.91,187.0,185.0,183.26,181.3,1.01
2023-10-03,DocuSign,DocuSign Inc,26256.14,264.0,256.0,102.56,99.46,1.03
2023-10-04,DocuSign,DocuSign Inc,25355.89,158.0,158.0,160.48,160.48,1.0
2023-10-05,DocuSign,DocuSign Inc,22061.46,195.0,195.0,113.14,113.14,1.0
2023-10-06,DocuSign,DocuSign Inc,24706.17,252.0,242.0,102.09,98.04,1.04
2023-10-07,DocuSign,DocuSign Inc,9868.87,178.0,173.0,57.05,55.44,1.03
2023-10-08,DocuSign,DocuSign Inc,9227.75,143.0,143.0,64.53,64.53,1.0
2023-10-09,DocuSign,DocuSign Inc,18619.29,199.0,191.0,97.48,93.56,1.04
2023-10-10,DocuSign,DocuSign Inc,42714.24,220.0,218.0,195.94,194.16,1.01
2023-10-11,DocuSign,DocuSign Inc,28233.0,202.0,183.0,154.28,139.77,1.1
2023-10-12,DocuSign,DocuSign Inc,35356.4,164.0,164.0,215.59,215.59,1.0
2023-10-13,DocuSign,DocuSign Inc,64897.05,330.0,302.0,214.89,196.66,1.09
2023-10-14,DocuSign,DocuSign Inc,17938.21,191.0,187.0,95.93,93.92,1.02
2023-10-15,DocuSign,DocuSign Inc,31935.06,157.0,157.0,203.41,203.41,1.0
2023-10-16,DocuSign,DocuSign Inc,12694.6,160.0,160.0,79.34,79.34,1.0
2023-10-17,DocuSign,DocuSign Inc,29897.18,225.0,225.0,132.88,132.88,1.0
2023-10-18,DocuSign,DocuSign Inc,22001.63,193.0,184.0,119.57,114.0,1.05
2023-10-19,DocuSign,DocuSign Inc,26952.33,219.0,210.0,128.34,123.07,1.04
2023-10-20,DocuSign,DocuSign Inc,37882.73,269.0,261.0,145.14,140.83,1.03
2023-10-21,DocuSign,DocuSign Inc,23728.76,235.0,221.0,107.37,100.97,1.06
2023-10-22,DocuSign,DocuSign Inc,10201.22,202.0,189.0,53.97,50.5,1.07
2023-10-23,DocuSign,DocuSign Inc,30978.97,238.0,230.0,134.69,130.16,1.03
2023-10-24,DocuSign,DocuSign Inc,17865.75,258.0,248.0,72.04,69.25,1.04
2023-10-25,DocuSign,DocuSign Inc,39599.39,250.0,241.0,164.31,158.4,1.04
2023-10-26,DocuSign,DocuSign Inc,109825.13,209.0,198.0,554.67,525.48,1.06
2023-10-27,DocuSign,DocuSign Inc,66265.5,259.0,245.0,270.47,255.85,1.06
2023-10-28,DocuSign,DocuSign Inc,31633.63,231.0,230.0,137.54,136.94,1.0
2023-10-29,DocuSign,DocuSign Inc,20203.66,175.0,172.0,117.46,115.45,1.02
2023-10-30,DocuSign,DocuSign Inc,26739.02,210.0,209.0,127.94,127.33,1.0
2023-10-31,DocuSign,DocuSign Inc,35906.52,200.0,199.0,180.43,179.53,1.01
2023-11-01,DocuSign,DocuSign Inc,25001.88,231.0,229.0,109.18,108.23,1.01
2023-11-02,DocuSign,DocuSign Inc,42949.6,244.0,223.0,192.6,176.02,1.09
2023-11-03,DocuSign,DocuSign Inc,19529.96,258.0,252.0,77.5,75.7,1.02
2023-11-04,DocuSign,DocuSign Inc,21993.88,177.0,177.0,124.26,124.26,1.0
2023-11-05,DocuSign,DocuSign Inc,19594.66,324.0,318.0,61.62,60.48,1.02
2023-11-06,DocuSign,DocuSign Inc,46401.17,86.0,77.0,602.61,539.55,1.12
2023-11-07,DocuSign,DocuSign Inc,22925.14,278.0,260.0,88.17,82.46,1.07
2023-11-08,DocuSign,DocuSign Inc,14552.74,179.0,177.0,82.22,81.3,1.01
2023-11-09,DocuSign,DocuSign Inc,20590.18,197.0,197.0,104.52,104.52,1.0
2023-11-10,DocuSign,DocuSign Inc,27085.81,212.0,211.0,128.37,127.76,1.0
2023-11-11,DocuSign,DocuSign Inc,20790.94,170.0,170.0,122.3,122.3,1.0
2023-11-12,DocuSign,DocuSign Inc,12906.27,160.0,156.0,82.73,80.66,1.03
2023-11-13,DocuSign,DocuSign Inc,31432.37,265.0,265.0,118.61,118.61,1.0
2023-11-14,DocuSign,DocuSign Inc,13129.2,137.0,133.0,98.72,95.83,1.03
2023-11-15,DocuSign,DocuSign Inc,18264.34,266.0,244.0,74.85,68.66,1.09
2023-11-16,DocuSign,DocuSign Inc,37981.36,297.0,250.0,151.93,127.88,1.19
2023-11-17,DocuSign,DocuSign Inc,99284.98,270.0,269.0,369.09,367.72,1.0
2023-11-18,DocuSign,DocuSign Inc,11183.56,161.0,161.0,69.46,69.46,1.0
2023-11-19,DocuSign,DocuSign Inc,12990.84,159.0,150.0,86.61,81.7,1.06
2023-11-20,DocuSign,DocuSign Inc,25711.91,231.0,230.0,111.79,111.31,1.0
2023-11-21,DocuSign,DocuSign Inc,29019.55,244.0,244.0,118.93,118.93,1.0
2023-11-22,DocuSign,DocuSign Inc,24484.22,218.0,218.0,112.31,112.31,1.0
2023-11-23,DocuSign,DocuSign Inc,9962.79,145.0,144.0,69.19,68.71,1.01
2023-11-24,DocuSign,DocuSign Inc,9705.77,181.0,181.0,53.62,53.62,1.0
2023-11-25,DocuSign,DocuSign Inc,17523.03,221.0,221.0,79.29,79.29,1.0
2023-11-26,DocuSign,DocuSign Inc,7142.14,130.0,122.0,58.54,54.94,1.07
2023-11-27,DocuSign,DocuSign Inc,13964.82,184.0,179.0,78.02,75.9,1.03
2023-11-28,DocuSign,DocuSign Inc,20033.96,285.0,284.0,70.54,70.29,1.0
2023-11-29,DocuSign,DocuSign Inc,25082.85,244.0,241.0,104.08,102.8,1.01
2023-11-30,DocuSign,DocuSign Inc,18670.06,172.0,166.0,112.47,108.55,1.04
2023-12-01,DocuSign,DocuSign Inc,45002.09,291.0,278.0,161.88,154.65,1.05
2023-12-02,DocuSign,DocuSign Inc,14317.67,217.0,216.0,66.29,65.98,1.0
2023-12-03,DocuSign,DocuSign Inc,14466.9,203.0,203.0,71.27,71.27,1.0
2023-12-04,DocuSign,DocuSign Inc,30279.33,202.0,198.0,152.93,149.9,1.02
2023-12-05,DocuSign,DocuSign Inc,29407.91,208.0,207.0,142.07,141.38,1.0
2023-12-06,DocuSign,DocuSign Inc,20755.73,176.0,173.0,119.98,117.93,1.02
2023-12-07,DocuSign,DocuSign Inc,27063.16,243.0,239.0,113.23,111.37,1.02
2023-12-08,DocuSign,DocuSign Inc,24603.3,170.0,161.0,152.82,144.73,1.06
2023-12-09,DocuSign,DocuSign Inc,13074.97,157.0,157.0,83.28,83.28,1.0
2023-12-10,DocuSign,DocuSign Inc,10781.23,144.0,144.0,74.87,74.87,1.0
2023-12-11,DocuSign,DocuSign Inc,12226.73,170.0,170.0,71.92,71.92,1.0
2023-12-12,DocuSign,DocuSign Inc,87449.19,235.0,225.0,388.66,372.12,1.04
2023-12-13,DocuSign,DocuSign Inc,32164.01,288.0,266.0,120.92,111.68,1.08
2023-12-14,DocuSign,DocuSign Inc,60744.23,406.0,361.0,168.27,149.62,1.12
2023-12-15,DocuSign,DocuSign Inc,28990.92,307.0,306.0,94.74,94.43,1.0
2023-12-16,DocuSign,DocuSign Inc,20150.77,229.0,225.0,89.56,87.99,1.02
2023-12-17,DocuSign,DocuSign Inc,15507.52,144.0,139.0,111.56,107.69,1.04
2023-12-18,DocuSign,DocuSign Inc,28613.16,233.0,228.0,125.5,122.8,1.02
2023-12-19,DocuSign,DocuSign Inc,25071.0,176.0,170.0,147.48,142.45,1.04
2023-12-20,DocuSign,DocuSign Inc,35022.89,224.0,216.0,162.14,156.35,1.04
2023-12-21,DocuSign,DocuSign Inc,17250.54,257.0,256.0,67.38,67.12,1.0
2023-12-22,DocuSign,DocuSign Inc,10095.61,144.0,143.0,70.6,70.11,1.01
2023-12-23,DocuSign,DocuSign Inc,7542.55,167.0,166.0,45.44,45.16,1.01
2023-12-24,DocuSign,DocuSign Inc,7824.9,162.0,161.0,48.6,48.3,1.01
2023-12-25,DocuSign,DocuSign Inc,3635.66,97.0,96.0,37.87,37.48,1.01
2023-12-26,DocuSign,DocuSign Inc,19974.86,151.0,145.0,137.76,132.28,1.04
2023-12-27,DocuSign,DocuSign Inc,15929.22,207.0,203.0,78.47,76.95,1.02
2023-12-28,DocuSign,DocuSign Inc,23321.87,239.0,235.0,99.24,97.58,1.02
2023-12-29,DocuSign,DocuSign Inc,12688.06,134.0,134.0,94.69,94.69,1.0
2023-12-30,DocuSign,DocuSign Inc,12121.48,165.0,164.0,73.91,73.46,1.01
2023-12-31,DocuSign,DocuSign Inc,6123.47,98.0,96.0,63.79,62.48,1.02
2024-01-01,DocuSign,DocuSign Inc,89384.68,207.0,199.0,449.17,431.81,1.04
2024-01-02,DocuSign,DocuSign Inc,12615.77,185.0,185.0,68.19,68.19,1.0
2024-01-03,DocuSign,DocuSign Inc,32843.36,210.0,204.0,161.0,156.4,1.03
2024-01-04,DocuSign,DocuSign Inc,21736.4,268.0,256.0,84.91,81.11,1.05
2024-01-05,DocuSign,DocuSign Inc,16646.56,187.0,187.0,89.02,89.02,1.0
2024-01-06,DocuSign,DocuSign Inc,15739.91,202.0,201.0,78.31,77.92,1.0
2024-01-07,DocuSign,DocuSign Inc,15132.76,149.0,143.0,105.82,101.56,1.04
2024-01-08,DocuSign,DocuSign Inc,14077.67,183.0,162.0,86.9,76.93,1.13
2024-01-09,DocuSign,DocuSign Inc,21883.04,232.0,208.0,105.21,94.32,1.12
2024-01-10,DocuSign,DocuSign Inc,26822.78,244.0,229.0,117.13,109.93,1.07
2024-01-11,DocuSign,DocuSign Inc,17798.41,254.0,211.0,84.35,70.07,1.2
2024-01-12,DocuSign,DocuSign Inc,43840.2,348.0,317.0,138.3,125.98,1.1
2024-01-13,DocuSign,DocuSign Inc,18816.33,206.0,191.0,98.51,91.34,1.08
2024-01-14,DocuSign,DocuSign Inc,24919.52,244.0,230.0,108.35,102.13,1.06
2024-01-15,DocuSign,DocuSign Inc,14925.33,229.0,215.0,69.42,65.18,1.07
2024-01-16,DocuSign,DocuSign Inc,35858.1,266.0,261.0,137.39,134.8,1.02
2024-01-17,DocuSign,DocuSign Inc,45373.71,280.0,266.0,170.58,162.05,1.05
2024-01-18,DocuSign,DocuSign Inc,27013.69,255.0,243.0,111.17,105.94,1.05
2024-01-19,DocuSign,DocuSign Inc,21421.71,237.0,223.0,96.06,90.39,1.06
2024-01-20,DocuSign,DocuSign Inc,17125.2,169.0,169.0,101.33,101.33,1.0
2024-01-21,DocuSign,DocuSign Inc,18810.95,260.0,242.0,77.73,72.35,1.07
2024-01-22,DocuSign,DocuSign Inc,43079.47,226.0,215.0,200.37,190.62,1.05
2024-01-23,DocuSign,DocuSign Inc,36963.93,278.0,273.0,135.4,132.96,1.02
2024-01-24,DocuSign,DocuSign Inc,25417.11,278.0,273.0,93.1,91.43,1.02
2024-01-25,DocuSign,DocuSign Inc,36302.26,211.0,208.0,174.53,172.05,1.01
2024-01-26,DocuSign,DocuSign Inc,50070.34,236.0,234.0,213.98,212.16,1.01
2024-01-27,DocuSign,DocuSign Inc,50934.67,165.0,165.0,308.69,308.69,1.0
2024-01-28,DocuSign,DocuSign Inc,11059.56,157.0,150.0,73.73,70.44,1.05
2024-01-29,DocuSign,DocuSign Inc,28592.75,201.0,194.0,147.39,142.25,1.04
2024-01-30,DocuSign,DocuSign Inc,39067.29,255.0,223.0,175.19,153.21,1.14
2024-01-31,DocuSign,DocuSign Inc,18231.84,196.0,195.0,93.5,93.02,1.01
2024-02-01,DocuSign,DocuSign Inc,42611.22,295.0,278.0,153.28,144.44,1.06
2024-02-02,DocuSign,DocuSign Inc,18700.94,248.0,238.0,78.58,75.41,1.04
2024-02-03,DocuSign,DocuSign Inc,11844.3,160.0,151.0,78.44,74.03,1.06
2024-02-04,DocuSign,DocuSign Inc,16875.83,210.0,207.0,81.53,80.36,1.01
2024-02-05,DocuSign,DocuSign Inc,26265.55,258.0,246.0,106.77,101.8,1.05
2024-02-06,DocuSign,DocuSign Inc,20841.86,240.0,239.0,87.2,86.84,1.0
2024-02-07,DocuSign,DocuSign Inc,30329.32,214.0,207.0,146.52,141.73,1.03
2024-02-08,DocuSign,DocuSign Inc,19990.4,195.0,189.0,105.77,102.51,1.03
2024-02-09,DocuSign,DocuSign Inc,109616.74,243.0,237.0,462.52,451.1,1.03
2024-02-10,DocuSign,DocuSign Inc,13594.96,155.0,154.0,88.28,87.71,1.01
2024-02-11,DocuSign,DocuSign Inc,14387.98,195.0,151.0,95.28,73.78,1.29
2024-02-12,DocuSign,DocuSign Inc,13738.73,212.0,200.0,68.69,64.81,1.06
2024-02-13,DocuSign,DocuSign Inc,22042.76,183.0,180.0,122.46,120.45,1.02
2024-02-14,DocuSign,DocuSign Inc,39543.93,257.0,236.0,167.56,153.87,1.09
2024-02-15,DocuSign,DocuSign Inc,23632.89,220.0,217.0,108.91,107.42,1.01
2024-02-16,DocuSign,DocuSign Inc,24178.43,203.0,193.0,125.28,119.11,1.05
2024-02-17,DocuSign,DocuSign Inc,18482.1,197.0,186.0,99.37,93.82,1.06
2024-02-18,DocuSign,DocuSign Inc,12100.34,175.0,173.0,69.94,69.14,1.01
2024-02-19,DocuSign,DocuSign Inc,29092.56,236.0,234.0,124.33,123.27,1.01
2024-02-20,DocuSign,DocuSign Inc,20710.43,211.0,206.0,100.54,98.15,1.02
2024-02-21,DocuSign,DocuSign Inc,42892.36,335.0,333.0,128.81,128.04,1.01
2024-02-22,DocuSign,DocuSign Inc,26150.61,223.0,218.0,119.96,117.27,1.02
2024-02-23,DocuSign,DocuSign Inc,27994.43,261.0,248.0,112.88,107.26,1.05
2024-02-24,DocuSign,DocuSign Inc,19544.27,241.0,235.0,83.17,81.1,1.03
2024-02-25,DocuSign,DocuSign Inc,21908.9,153.0,153.0,143.2,143.2,1.0
2024-02-26,DocuSign,DocuSign Inc,29431.47,191.0,190.0,154.9,154.09,1.01
2024-02-27,DocuSign,DocuSign Inc,31510.72,222.0,195.0,161.59,141.94,1.14
2024-02-28,DocuSign,DocuSign Inc,44365.75,258.0,237.0,187.2,171.96,1.09
2024-02-29,DocuSign,DocuSign Inc,40134.77,89.0,87.0,461.32,450.95,1.02
2024-03-01,DocuSign,DocuSign Inc,100715.85,473.0,471.0,213.83,212.93,1.0
2024-03-02,DocuSign,DocuSign Inc,9311.55,176.0,175.0,53.21,52.91,1.01
2024-03-03,DocuSign,DocuSign Inc,12182.02,170.0,163.0,74.74,71.66,1.04
2024-03-04,DocuSign,DocuSign Inc,41294.22,252.0,246.0,167.86,163.87,1.02
2024-03-05,DocuSign,DocuSign Inc,41348.3,242.0,234.0,176.7,170.86,1.03
2024-03-06,DocuSign,DocuSign Inc,48093.28,298.0,294.0,163.58,161.39,1.01
2024-03-07,DocuSign,DocuSign Inc,19205.01,177.0,175.0,109.74,108.5,1.01
2024-03-08,DocuSign,DocuSign Inc,41304.14,213.0,212.0,194.83,193.92,1.0
2024-03-09,DocuSign,DocuSign Inc,64138.8,166.0,164.0,391.09,386.38,1.01
2024-03-10,DocuSign,DocuSign Inc,35270.95,198.0,192.0,183.7,178.14,1.03
2024-03-11,DocuSign,DocuSign Inc,22981.38,217.0,217.0,105.9,105.9,1.0
2024-03-12,DocuSign,DocuSign Inc,34226.01,268.0,256.0,133.7,127.71,1.05
2024-03-13,DocuSign,DocuSign Inc,22696.48,202.0,197.0,115.21,112.36,1.03
2024-03-14,DocuSign,DocuSign Inc,36934.23,240.0,231.0,159.89,153.89,1.04
2024-03-15,DocuSign,DocuSign Inc,31225.37,258.0,248.0,125.91,121.03,1.04
2024-03-16,DocuSign,DocuSign Inc,25894.05,215.0,205.0,126.31,120.44,1.05
2024-03-17,DocuSign,DocuSign Inc,18587.52,166.0,160.0,116.17,111.97,1.04
2024-03-18,DocuSign,DocuSign Inc,42535.95,244.0,243.0,175.05,174.33,1.0
2024-03-19,DocuSign,DocuSign Inc,63189.23,283.0,283.0,223.28,223.28,1.0
2024-03-20,DocuSign,DocuSign Inc,17719.49,224.0,217.0,81.66,79.1,1.03
2024-03-21,DocuSign,DocuSign Inc,35970.37,295.0,269.0,133.72,121.93,1.1
2024-03-22,DocuSign,DocuSign Inc,39849.62,259.0,257.0,155.06,153.86,1.01
2024-03-23,DocuSign,DocuSign Inc,11525.32,234.0,231.0,49.89,49.25,1.01
2024-03-24,DocuSign,DocuSign Inc,9447.08,170.0,162.0,58.32,55.57,1.05
2024-03-25,DocuSign,DocuSign Inc,14020.08,195.0,186.0,75.38,71.9,1.05
2024-03-26,DocuSign,DocuSign Inc,17426.02,244.0,223.0,78.14,71.42,1.09
2024-03-27,DocuSign,DocuSign Inc,40646.99,240.0,230.0,176.73,169.36,1.04
2024-03-28,DocuSign,DocuSign Inc,32973.1,233.0,230.0,143.36,141.52,1.01
2024-03-29,DocuSign,DocuSign Inc,27688.4,188.0,176.0,157.32,147.28,1.07
2024-03-30,DocuSign,DocuSign Inc,44500.24,150.0,149.0,298.66,296.67,1.01
2024-03-31,DocuSign,DocuSign Inc,11455.5,139.0,132.0,86.78,82.41,1.05
2024-04-01,DocuSign,DocuSign Inc,21445.08,90.0,86.0,249.36,238.28,1.05
2024-04-02,DocuSign,DocuSign Inc,66990.58,449.0,430.0,155.79,149.2,1.04
2024-04-03,DocuSign,DocuSign Inc,21798.61,226.0,226.0,96.45,96.45,1.0
2024-04-04,DocuSign,DocuSign Inc,10691.64,192.0,185.0,57.79,55.69,1.04
2024-04-05,DocuSign,DocuSign Inc,29176.69,268.0,267.0,109.28,108.87,1.0
2024-04-06,DocuSign,DocuSign Inc,42907.59,266.0,255.0,168.27,161.31,1.04
2024-04-07,DocuSign,DocuSign Inc,13780.78,146.0,146.0,94.39,94.39,1.0
2024-04-08,DocuSign,DocuSign Inc,23043.12,150.0,148.0,155.7,153.62,1.01
2024-04-09,DocuSign,DocuSign Inc,21469.71,229.0,227.0,94.58,93.75,1.01
2024-04-10,DocuSign,DocuSign Inc,66805.95,198.0,188.0,355.35,337.4,1.05
2024-04-11,DocuSign,DocuSign Inc,36575.54,258.0,251.0,145.72,141.77,1.03
2024-04-12,DocuSign,DocuSign Inc,44683.66,320.0,315.0,141.85,139.64,1.02
2024-04-13,DocuSign,DocuSign Inc,16870.68,160.0,158.0,106.78,105.44,1.01
2024-04-14,DocuSign,DocuSign Inc,24245.27,200.0,196.0,123.7,121.23,1.02
2024-04-15,DocuSign,DocuSign Inc,27983.53,253.0,244.0,114.69,110.61,1.04
2024-04-16,DocuSign,DocuSign Inc,24759.41,275.0,262.0,94.5,90.03,1.05
2024-04-17,DocuSign,DocuSign Inc,24276.73,217.0,215.0,112.92,111.87,1.01
2024-04-18,DocuSign,DocuSign Inc,57280.07,405.0,397.0,144.28,141.43,1.02
2024-04-19,DocuSign,DocuSign Inc,76206.87,260.0,260.0,293.1,293.1,1.0
2024-04-20,DocuSign,DocuSign Inc,35311.93,261.0,241.0,146.52,135.29,1.08
2024-04-21,DocuSign,DocuSign Inc,18727.05,245.0,240.0,78.03,76.44,1.02
2024-04-22,DocuSign,DocuSign Inc,18321.63,224.0,217.0,84.43,81.79,1.03
2024-04-23,DocuSign,DocuSign Inc,30156.46,406.0,402.0,75.02,74.28,1.01
2024-04-24,DocuSign,DocuSign Inc,13703.9,210.0,208.0,65.88,65.26,1.01
2024-04-25,DocuSign,DocuSign Inc,20663.88,173.0,172.0,120.14,119.44,1.01
2024-04-26,DocuSign,DocuSign Inc,39500.07,304.0,271.0,145.76,129.93,1.12
2024-04-27,DocuSign,DocuSign Inc,26123.85,170.0,170.0,153.67,153.67,1.0
2024-04-28,DocuSign,DocuSign Inc,22550.3,147.0,147.0,153.4,153.4,1.0
2024-04-29,DocuSign,DocuSign Inc,23227.71,211.0,191.0,121.61,110.08,1.1
2024-04-30,DocuSign,DocuSign Inc,32017.41,293.0,293.0,109.27,109.27,1.0
2024-05-01,DocuSign,DocuSign Inc,36171.06,276.0,272.0,132.98,131.05,1.01
2024-05-02,DocuSign,DocuSign Inc,25306.98,266.0,263.0,96.22,95.14,1.01
2024-05-03,DocuSign,DocuSign Inc,72696.38,278.0,275.0,264.35,261.5,1.01
2024-05-04,DocuSign,DocuSign Inc,22438.9,222.0,212.0,105.84,101.08,1.05
2024-05-05,DocuSign,DocuSign Inc,26018.88,207.0,206.0,126.31,125.7,1.0
2024-05-06,DocuSign,DocuSign Inc,41242.48,331.0,315.0,130.93,124.6,1.05
2024-05-07,DocuSign,DocuSign Inc,49785.93,243.0,237.0,210.07,204.88,1.03
2024-05-08,DocuSign,DocuSign Inc,23503.6,215.0,191.0,123.06,109.32,1.13
2024-05-09,DocuSign,DocuSign Inc,28764.35,260.0,250.0,115.06,110.63,1.04
2024-05-10,DocuSign,DocuSign Inc,30103.44,249.0,247.0,121.88,120.9,1.01
2024-05-11,DocuSign,DocuSign Inc,16202.17,209.0,209.0,77.52,77.52,1.0
2024-05-12,DocuSign,DocuSign Inc,17350.17,238.0,238.0,72.9,72.9,1.0
2024-05-13,DocuSign,DocuSign Inc,18814.35,167.0,149.0,126.27,112.66,1.12
2024-05-14,DocuSign,DocuSign Inc,17518.98,233.0,217.0,80.73,75.19,1.07
2024-05-15,DocuSign,DocuSign Inc,29201.71,265.0,264.0,110.61,110.2,1.0
2024-05-16,DocuSign,DocuSign Inc,27315.79,236.0,234.0,116.73,115.74,1.01
2024-05-17,DocuSign,DocuSign Inc,56853.72,273.0,245.0,232.06,208.26,1.11
2024-05-18,DocuSign,DocuSign Inc,23987.8,261.0,261.0,91.91,91.91,1.0
2024-05-19,DocuSign,DocuSign Inc,18048.76,203.0,203.0,88.91,88.91,1.0
2024-05-20,DocuSign,DocuSign Inc,22858.05,246.0,246.0,92.92,92.92,1.0
2024-05-21,DocuSign,DocuSign Inc,40285.05,288.0,266.0,151.45,139.88,1.08
2024-05-22,DocuSign,DocuSign Inc,12444.79,219.0,213.0,58.43,56.83,1.03
2024-05-23,DocuSign,DocuSign Inc,43184.43,362.0,360.0,119.96,119.29,1.01
2024-05-24,DocuSign,DocuSign Inc,27037.95,221.0,219.0,123.46,122.34,1.01
2024-05-25,DocuSign,DocuSign Inc,12742.95,182.0,182.0,70.02,70.02,1.0
2024-05-26,DocuSign,DocuSign Inc,26308.38,190.0,185.0,142.21,138.47,1.03
2024-05-27,DocuSign,DocuSign Inc,17833.29,193.0,192.0,92.88,92.4,1.01
2024-05-28,DocuSign,DocuSign Inc,23350.39,211.0,205.0,113.9,110.67,1.03
2024-05-29,DocuSign,DocuSign Inc,18186.45,232.0,222.0,81.92,78.39,1.05
2024-05-30,DocuSign,DocuSign Inc,47633.88,203.0,195.0,244.28,234.65,1.04
2024-05-31,DocuSign,DocuSign Inc,16418.27,159.0,151.0,108.73,103.26,1.05
2024-06-01,DocuSign,DocuSign Inc,26004.31,246.0,237.0,109.72,105.71,1.04
2024-06-02,DocuSign,DocuSign Inc,22357.13,267.0,260.0,85.99,83.73,1.03
2024-06-03,DocuSign,DocuSign Inc,35010.35,279.0,272.0,128.71,125.49,1.03
2024-06-04,DocuSign,DocuSign Inc,28491.19,290.0,258.0,110.43,98.25,1.12
2024-06-05,DocuSign,DocuSign Inc,16641.11,280.0,257.0,64.75,59.43,1.09
2024-06-06,DocuSign,DocuSign Inc,24132.22,233.0,233.0,103.57,103.57,1.0
2024-06-07,DocuSign,DocuSign Inc,20681.22,221.0,211.0,98.02,93.58,1.05
2024-06-08,DocuSign,DocuSign Inc,21496.31,158.0,155.0,138.69,136.05,1.02
2024-06-09,DocuSign,DocuSign Inc,14697.89,184.0,175.0,83.99,79.88,1.05
2024-06-10,DocuSign,DocuSign Inc,22768.87,247.0,234.0,97.3,92.18,1.06
2024-06-11,DocuSign,DocuSign Inc,27149.12,344.0,335.0,81.04,78.92,1.03
2024-06-12,DocuSign,DocuSign Inc,38141.84,279.0,274.0,139.2,136.71,1.02
2024-06-13,DocuSign,DocuSign Inc,30032.15,213.0,193.0,155.61,141.0,1.1
2024-06-14,DocuSign,DocuSign Inc,61197.72,297.0,284.0,215.48,206.05,1.05
2024-06-15,DocuSign,DocuSign Inc,25432.0,247.0,235.0,108.22,102.96,1.05
2024-06-16,DocuSign,DocuSign Inc,16308.08,219.0,217.0,75.15,74.47,1.01
2024-06-17,DocuSign,DocuSign Inc,36604.48,294.0,280.0,130.73,124.51,1.05
2024-06-18,DocuSign,DocuSign Inc,18886.21,274.0,270.0,69.95,68.93,1.01
2024-06-19,DocuSign,DocuSign Inc,19114.85,268.0,264.0,72.4,71.32,1.02
2024-06-20,DocuSign,DocuSign Inc,17839.81,229.0,219.0,81.46,77.9,1.05
2024-06-21,DocuSign,DocuSign Inc,42721.93,374.0,367.0,116.41,114.23,1.02
2024-06-22,DocuSign,DocuSign Inc,19196.35,224.0,224.0,85.7,85.7,1.0
2024-06-23,DocuSign,DocuSign Inc,22772.21,332.0,325.0,70.07,68.59,1.02
2024-06-24,DocuSign,DocuSign Inc,33258.38,248.0,236.0,140.93,134.11,1.05
2024-06-25,DocuSign,DocuSign Inc,46164.09,345.0,301.0,153.37,133.81,1.15
2024-06-26,DocuSign,DocuSign Inc,25651.65,218.0,215.0,119.31,117.67,1.01
2024-06-27,DocuSign,DocuSign Inc,20279.45,221.0,216.0,93.89,91.76,1.02
2024-06-28,DocuSign,DocuSign Inc,27306.94,247.0,243.0,112.37,110.55,1.02
